"","ncomm","sim_type","i","j"
"4082",58,"lockdown, no surge",23,41
"4083",55,"lockdown, surge",23,41
"4084",97,"control",23,42
"4085",58,"lockdown, no surge",23,42
"4086",57,"lockdown, surge",23,42
"4087",98,"control",23,43
"4088",62,"lockdown, no surge",23,43
"4089",61,"lockdown, surge",23,43
"4090",98,"control",23,44
"4091",67,"lockdown, no surge",23,44
"4092",65,"lockdown, surge",23,44
"4093",98,"control",23,45
"4094",71,"lockdown, no surge",23,45
"4095",67,"lockdown, surge",23,45
"4096",98,"control",23,46
"4097",75,"lockdown, no surge",23,46
"4098",68,"lockdown, surge",23,46
"4099",99,"control",23,47
"4100",78,"lockdown, no surge",23,47
"4101",70,"lockdown, surge",23,47
"4102",99,"control",23,48
"4103",79,"lockdown, no surge",23,48
"4104",73,"lockdown, surge",23,48
"4105",99,"control",23,49
"4106",80,"lockdown, no surge",23,49
"4107",73,"lockdown, surge",23,49
"4108",99,"control",23,50
"4109",83,"lockdown, no surge",23,50
"4110",78,"lockdown, surge",23,50
"4111",100,"control",23,51
"4112",83,"lockdown, no surge",23,51
"4113",82,"lockdown, surge",23,51
"4114",100,"control",23,52
"4115",85,"lockdown, no surge",23,52
"4116",86,"lockdown, surge",23,52
"4117",100,"control",23,53
"4118",86,"lockdown, no surge",23,53
"4119",88,"lockdown, surge",23,53
"4120",100,"control",23,54
"4121",86,"lockdown, no surge",23,54
"4122",88,"lockdown, surge",23,54
"4123",100,"control",23,55
"4124",88,"lockdown, no surge",23,55
"4125",88,"lockdown, surge",23,55
"4126",100,"control",23,56
"4127",89,"lockdown, no surge",23,56
"4128",89,"lockdown, surge",23,56
"4129",100,"control",23,57
"4130",91,"lockdown, no surge",23,57
"4131",90,"lockdown, surge",23,57
"4132",100,"control",23,58
"4133",91,"lockdown, no surge",23,58
"4134",90,"lockdown, surge",23,58
"4135",100,"control",23,59
"4136",91,"lockdown, no surge",23,59
"4137",91,"lockdown, surge",23,59
"4138",100,"control",23,60
"4139",91,"lockdown, no surge",23,60
"4140",91,"lockdown, surge",23,60
"4141",NA,"control",24,1
"4142",NA,"lockdown, no surge",24,1
"4143",NA,"lockdown, surge",24,1
"4144",NA,"control",24,2
"4145",NA,"lockdown, no surge",24,2
"4146",NA,"lockdown, surge",24,2
"4147",NA,"control",24,3
"4148",NA,"lockdown, no surge",24,3
"4149",NA,"lockdown, surge",24,3
"4150",1,"control",24,4
"4151",NA,"lockdown, no surge",24,4
"4152",NA,"lockdown, surge",24,4
"4153",1,"control",24,5
"4154",1,"lockdown, no surge",24,5
"4155",1,"lockdown, surge",24,5
"4156",1,"control",24,6
"4157",1,"lockdown, no surge",24,6
"4158",1,"lockdown, surge",24,6
"4159",1,"control",24,7
"4160",1,"lockdown, no surge",24,7
"4161",1,"lockdown, surge",24,7
"4162",1,"control",24,8
"4163",1,"lockdown, no surge",24,8
"4164",1,"lockdown, surge",24,8
"4165",1,"control",24,9
"4166",1,"lockdown, no surge",24,9
"4167",1,"lockdown, surge",24,9
"4168",1,"control",24,10
"4169",1,"lockdown, no surge",24,10
"4170",1,"lockdown, surge",24,10
"4171",1,"control",24,11
"4172",1,"lockdown, no surge",24,11
"4173",1,"lockdown, surge",24,11
"4174",1,"control",24,12
"4175",1,"lockdown, no surge",24,12
"4176",1,"lockdown, surge",24,12
"4177",1,"control",24,13
"4178",1,"lockdown, no surge",24,13
"4179",1,"lockdown, surge",24,13
"4180",1,"control",24,14
"4181",1,"lockdown, no surge",24,14
"4182",1,"lockdown, surge",24,14
"4183",1,"control",24,15
"4184",1,"lockdown, no surge",24,15
"4185",1,"lockdown, surge",24,15
"4186",1,"control",24,16
"4187",1,"lockdown, no surge",24,16
"4188",1,"lockdown, surge",24,16
"4189",1,"control",24,17
"4190",1,"lockdown, no surge",24,17
"4191",1,"lockdown, surge",24,17
"4192",1,"control",24,18
"4193",1,"lockdown, no surge",24,18
"4194",1,"lockdown, surge",24,18
"4195",1,"control",24,19
"4196",1,"lockdown, no surge",24,19
"4197",1,"lockdown, surge",24,19
"4198",1,"control",24,20
"4199",1,"lockdown, no surge",24,20
"4200",1,"lockdown, surge",24,20
"4201",1,"control",24,21
"4202",1,"lockdown, no surge",24,21
"4203",1,"lockdown, surge",24,21
"4204",1,"control",24,22
"4205",1,"lockdown, no surge",24,22
"4206",1,"lockdown, surge",24,22
"4207",3,"control",24,23
"4208",1,"lockdown, no surge",24,23
"4209",3,"lockdown, surge",24,23
"4210",3,"control",24,24
"4211",1,"lockdown, no surge",24,24
"4212",5,"lockdown, surge",24,24
"4213",5,"control",24,25
"4214",1,"lockdown, no surge",24,25
"4215",6,"lockdown, surge",24,25
"4216",9,"control",24,26
"4217",2,"lockdown, no surge",24,26
"4218",8,"lockdown, surge",24,26
"4219",11,"control",24,27
"4220",2,"lockdown, no surge",24,27
"4221",9,"lockdown, surge",24,27
"4222",22,"control",24,28
"4223",5,"lockdown, no surge",24,28
"4224",10,"lockdown, surge",24,28
"4225",29,"control",24,29
"4226",9,"lockdown, no surge",24,29
"4227",13,"lockdown, surge",24,29
"4228",34,"control",24,30
"4229",10,"lockdown, no surge",24,30
"4230",15,"lockdown, surge",24,30
"4231",38,"control",24,31
"4232",12,"lockdown, no surge",24,31
"4233",18,"lockdown, surge",24,31
"4234",49,"control",24,32
"4235",16,"lockdown, no surge",24,32
"4236",21,"lockdown, surge",24,32
"4237",56,"control",24,33
"4238",20,"lockdown, no surge",24,33
"4239",25,"lockdown, surge",24,33
"4240",66,"control",24,34
"4241",23,"lockdown, no surge",24,34
"4242",26,"lockdown, surge",24,34
"4243",74,"control",24,35
"4244",33,"lockdown, no surge",24,35
"4245",29,"lockdown, surge",24,35
"4246",77,"control",24,36
"4247",41,"lockdown, no surge",24,36
"4248",31,"lockdown, surge",24,36
"4249",79,"control",24,37
"4250",42,"lockdown, no surge",24,37
"4251",37,"lockdown, surge",24,37
"4252",83,"control",24,38
"4253",44,"lockdown, no surge",24,38
"4254",40,"lockdown, surge",24,38
"4255",89,"control",24,39
"4256",49,"lockdown, no surge",24,39
"4257",47,"lockdown, surge",24,39
"4258",93,"control",24,40
"4259",50,"lockdown, no surge",24,40
"4260",53,"lockdown, surge",24,40
"4261",95,"control",24,41
"4262",56,"lockdown, no surge",24,41
"4263",54,"lockdown, surge",24,41
"4264",97,"control",24,42
"4265",58,"lockdown, no surge",24,42
"4266",55,"lockdown, surge",24,42
"4267",98,"control",24,43
"4268",58,"lockdown, no surge",24,43
"4269",60,"lockdown, surge",24,43
"4270",98,"control",24,44
"4271",65,"lockdown, no surge",24,44
"4272",64,"lockdown, surge",24,44
"4273",98,"control",24,45
"4274",69,"lockdown, no surge",24,45
"4275",67,"lockdown, surge",24,45
"4276",98,"control",24,46
"4277",75,"lockdown, no surge",24,46
"4278",68,"lockdown, surge",24,46
"4279",98,"control",24,47
"4280",78,"lockdown, no surge",24,47
"4281",69,"lockdown, surge",24,47
"4282",99,"control",24,48
"4283",79,"lockdown, no surge",24,48
"4284",73,"lockdown, surge",24,48
"4285",99,"control",24,49
"4286",80,"lockdown, no surge",24,49
"4287",73,"lockdown, surge",24,49
"4288",99,"control",24,50
"4289",82,"lockdown, no surge",24,50
"4290",78,"lockdown, surge",24,50
"4291",100,"control",24,51
"4292",83,"lockdown, no surge",24,51
"4293",80,"lockdown, surge",24,51
"4294",100,"control",24,52
"4295",83,"lockdown, no surge",24,52
"4296",84,"lockdown, surge",24,52
"4297",100,"control",24,53
"4298",86,"lockdown, no surge",24,53
"4299",87,"lockdown, surge",24,53
"4300",100,"control",24,54
"4301",86,"lockdown, no surge",24,54
"4302",88,"lockdown, surge",24,54
"4303",100,"control",24,55
"4304",88,"lockdown, no surge",24,55
"4305",88,"lockdown, surge",24,55
"4306",100,"control",24,56
"4307",89,"lockdown, no surge",24,56
"4308",89,"lockdown, surge",24,56
"4309",100,"control",24,57
"4310",90,"lockdown, no surge",24,57
"4311",89,"lockdown, surge",24,57
"4312",100,"control",24,58
"4313",91,"lockdown, no surge",24,58
"4314",90,"lockdown, surge",24,58
"4315",100,"control",24,59
"4316",91,"lockdown, no surge",24,59
"4317",91,"lockdown, surge",24,59
"4318",100,"control",24,60
"4319",91,"lockdown, no surge",24,60
"4320",91,"lockdown, surge",24,60
"4321",NA,"control",25,1
"4322",NA,"lockdown, no surge",25,1
"4323",NA,"lockdown, surge",25,1
"4324",NA,"control",25,2
"4325",NA,"lockdown, no surge",25,2
"4326",NA,"lockdown, surge",25,2
"4327",NA,"control",25,3
"4328",NA,"lockdown, no surge",25,3
"4329",NA,"lockdown, surge",25,3
"4330",1,"control",25,4
"4331",NA,"lockdown, no surge",25,4
"4332",NA,"lockdown, surge",25,4
"4333",1,"control",25,5
"4334",1,"lockdown, no surge",25,5
"4335",1,"lockdown, surge",25,5
"4336",1,"control",25,6
"4337",1,"lockdown, no surge",25,6
"4338",1,"lockdown, surge",25,6
"4339",1,"control",25,7
"4340",1,"lockdown, no surge",25,7
"4341",1,"lockdown, surge",25,7
"4342",1,"control",25,8
"4343",1,"lockdown, no surge",25,8
"4344",1,"lockdown, surge",25,8
"4345",1,"control",25,9
"4346",1,"lockdown, no surge",25,9
"4347",1,"lockdown, surge",25,9
"4348",1,"control",25,10
"4349",1,"lockdown, no surge",25,10
"4350",1,"lockdown, surge",25,10
"4351",1,"control",25,11
"4352",1,"lockdown, no surge",25,11
"4353",1,"lockdown, surge",25,11
"4354",1,"control",25,12
"4355",1,"lockdown, no surge",25,12
"4356",1,"lockdown, surge",25,12
"4357",1,"control",25,13
"4358",1,"lockdown, no surge",25,13
"4359",1,"lockdown, surge",25,13
"4360",1,"control",25,14
"4361",1,"lockdown, no surge",25,14
"4362",1,"lockdown, surge",25,14
"4363",1,"control",25,15
"4364",1,"lockdown, no surge",25,15
"4365",1,"lockdown, surge",25,15
"4366",1,"control",25,16
"4367",1,"lockdown, no surge",25,16
"4368",1,"lockdown, surge",25,16
"4369",1,"control",25,17
"4370",1,"lockdown, no surge",25,17
"4371",1,"lockdown, surge",25,17
"4372",1,"control",25,18
"4373",1,"lockdown, no surge",25,18
"4374",1,"lockdown, surge",25,18
"4375",1,"control",25,19
"4376",1,"lockdown, no surge",25,19
"4377",1,"lockdown, surge",25,19
"4378",1,"control",25,20
"4379",1,"lockdown, no surge",25,20
"4380",1,"lockdown, surge",25,20
"4381",1,"control",25,21
"4382",1,"lockdown, no surge",25,21
"4383",1,"lockdown, surge",25,21
"4384",1,"control",25,22
"4385",1,"lockdown, no surge",25,22
"4386",1,"lockdown, surge",25,22
"4387",3,"control",25,23
"4388",1,"lockdown, no surge",25,23
"4389",2,"lockdown, surge",25,23
"4390",3,"control",25,24
"4391",1,"lockdown, no surge",25,24
"4392",3,"lockdown, surge",25,24
"4393",5,"control",25,25
"4394",1,"lockdown, no surge",25,25
"4395",6,"lockdown, surge",25,25
"4396",8,"control",25,26
"4397",2,"lockdown, no surge",25,26
"4398",7,"lockdown, surge",25,26
"4399",10,"control",25,27
"4400",2,"lockdown, no surge",25,27
"4401",8,"lockdown, surge",25,27
"4402",17,"control",25,28
"4403",5,"lockdown, no surge",25,28
"4404",10,"lockdown, surge",25,28
"4405",27,"control",25,29
"4406",8,"lockdown, no surge",25,29
"4407",11,"lockdown, surge",25,29
"4408",33,"control",25,30
"4409",9,"lockdown, no surge",25,30
"4410",15,"lockdown, surge",25,30
"4411",38,"control",25,31
"4412",12,"lockdown, no surge",25,31
"4413",17,"lockdown, surge",25,31
"4414",48,"control",25,32
"4415",16,"lockdown, no surge",25,32
"4416",21,"lockdown, surge",25,32
"4417",54,"control",25,33
"4418",20,"lockdown, no surge",25,33
"4419",24,"lockdown, surge",25,33
"4420",63,"control",25,34
"4421",23,"lockdown, no surge",25,34
"4422",26,"lockdown, surge",25,34
"4423",70,"control",25,35
"4424",30,"lockdown, no surge",25,35
"4425",29,"lockdown, surge",25,35
"4426",76,"control",25,36
"4427",39,"lockdown, no surge",25,36
"4428",31,"lockdown, surge",25,36
"4429",77,"control",25,37
"4430",41,"lockdown, no surge",25,37
"4431",33,"lockdown, surge",25,37
"4432",82,"control",25,38
"4433",44,"lockdown, no surge",25,38
"4434",39,"lockdown, surge",25,38
"4435",87,"control",25,39
"4436",49,"lockdown, no surge",25,39
"4437",42,"lockdown, surge",25,39
"4438",93,"control",25,40
"4439",50,"lockdown, no surge",25,40
"4440",51,"lockdown, surge",25,40
"4441",94,"control",25,41
"4442",54,"lockdown, no surge",25,41
"4443",53,"lockdown, surge",25,41
"4444",97,"control",25,42
"4445",58,"lockdown, no surge",25,42
"4446",55,"lockdown, surge",25,42
"4447",98,"control",25,43
"4448",58,"lockdown, no surge",25,43
"4449",60,"lockdown, surge",25,43
"4450",98,"control",25,44
"4451",63,"lockdown, no surge",25,44
"4452",64,"lockdown, surge",25,44
"4453",98,"control",25,45
"4454",68,"lockdown, no surge",25,45
"4455",65,"lockdown, surge",25,45
"4456",98,"control",25,46
"4457",74,"lockdown, no surge",25,46
"4458",68,"lockdown, surge",25,46
"4459",98,"control",25,47
"4460",77,"lockdown, no surge",25,47
"4461",69,"lockdown, surge",25,47
"4462",99,"control",25,48
"4463",79,"lockdown, no surge",25,48
"4464",71,"lockdown, surge",25,48
"4465",99,"control",25,49
"4466",80,"lockdown, no surge",25,49
"4467",72,"lockdown, surge",25,49
"4468",99,"control",25,50
"4469",82,"lockdown, no surge",25,50
"4470",76,"lockdown, surge",25,50
"4471",99,"control",25,51
"4472",83,"lockdown, no surge",25,51
"4473",78,"lockdown, surge",25,51
"4474",100,"control",25,52
"4475",83,"lockdown, no surge",25,52
"4476",82,"lockdown, surge",25,52
"4477",100,"control",25,53
"4478",86,"lockdown, no surge",25,53
"4479",86,"lockdown, surge",25,53
"4480",100,"control",25,54
"4481",86,"lockdown, no surge",25,54
"4482",88,"lockdown, surge",25,54
"4483",100,"control",25,55
"4484",88,"lockdown, no surge",25,55
"4485",88,"lockdown, surge",25,55
"4486",100,"control",25,56
"4487",88,"lockdown, no surge",25,56
"4488",88,"lockdown, surge",25,56
"4489",100,"control",25,57
"4490",90,"lockdown, no surge",25,57
"4491",89,"lockdown, surge",25,57
"4492",100,"control",25,58
"4493",91,"lockdown, no surge",25,58
"4494",90,"lockdown, surge",25,58
"4495",100,"control",25,59
"4496",91,"lockdown, no surge",25,59
"4497",90,"lockdown, surge",25,59
"4498",100,"control",25,60
"4499",91,"lockdown, no surge",25,60
"4500",91,"lockdown, surge",25,60
"4501",NA,"control",26,1
"4502",NA,"lockdown, no surge",26,1
"4503",NA,"lockdown, surge",26,1
"4504",NA,"control",26,2
"4505",NA,"lockdown, no surge",26,2
"4506",NA,"lockdown, surge",26,2
"4507",NA,"control",26,3
"4508",NA,"lockdown, no surge",26,3
"4509",NA,"lockdown, surge",26,3
"4510",1,"control",26,4
"4511",NA,"lockdown, no surge",26,4
"4512",NA,"lockdown, surge",26,4
"4513",1,"control",26,5
"4514",1,"lockdown, no surge",26,5
"4515",1,"lockdown, surge",26,5
"4516",1,"control",26,6
"4517",1,"lockdown, no surge",26,6
"4518",1,"lockdown, surge",26,6
"4519",1,"control",26,7
"4520",1,"lockdown, no surge",26,7
"4521",1,"lockdown, surge",26,7
"4522",1,"control",26,8
"4523",1,"lockdown, no surge",26,8
"4524",1,"lockdown, surge",26,8
"4525",1,"control",26,9
"4526",1,"lockdown, no surge",26,9
"4527",1,"lockdown, surge",26,9
"4528",1,"control",26,10
"4529",1,"lockdown, no surge",26,10
"4530",1,"lockdown, surge",26,10
"4531",1,"control",26,11
"4532",1,"lockdown, no surge",26,11
"4533",1,"lockdown, surge",26,11
"4534",1,"control",26,12
"4535",1,"lockdown, no surge",26,12
"4536",1,"lockdown, surge",26,12
"4537",1,"control",26,13
"4538",1,"lockdown, no surge",26,13
"4539",1,"lockdown, surge",26,13
"4540",1,"control",26,14
"4541",1,"lockdown, no surge",26,14
"4542",1,"lockdown, surge",26,14
"4543",1,"control",26,15
"4544",1,"lockdown, no surge",26,15
"4545",1,"lockdown, surge",26,15
"4546",1,"control",26,16
"4547",1,"lockdown, no surge",26,16
"4548",1,"lockdown, surge",26,16
"4549",1,"control",26,17
"4550",1,"lockdown, no surge",26,17
"4551",1,"lockdown, surge",26,17
"4552",1,"control",26,18
"4553",1,"lockdown, no surge",26,18
"4554",1,"lockdown, surge",26,18
"4555",1,"control",26,19
"4556",1,"lockdown, no surge",26,19
"4557",1,"lockdown, surge",26,19
"4558",1,"control",26,20
"4559",1,"lockdown, no surge",26,20
"4560",1,"lockdown, surge",26,20
"4561",1,"control",26,21
"4562",1,"lockdown, no surge",26,21
"4563",1,"lockdown, surge",26,21
"4564",1,"control",26,22
"4565",1,"lockdown, no surge",26,22
"4566",1,"lockdown, surge",26,22
"4567",2,"control",26,23
"4568",1,"lockdown, no surge",26,23
"4569",1,"lockdown, surge",26,23
"4570",3,"control",26,24
"4571",1,"lockdown, no surge",26,24
"4572",3,"lockdown, surge",26,24
"4573",3,"control",26,25
"4574",1,"lockdown, no surge",26,25
"4575",6,"lockdown, surge",26,25
"4576",6,"control",26,26
"4577",2,"lockdown, no surge",26,26
"4578",6,"lockdown, surge",26,26
"4579",10,"control",26,27
"4580",2,"lockdown, no surge",26,27
"4581",7,"lockdown, surge",26,27
"4582",15,"control",26,28
"4583",3,"lockdown, no surge",26,28
"4584",10,"lockdown, surge",26,28
"4585",26,"control",26,29
"4586",6,"lockdown, no surge",26,29
"4587",10,"lockdown, surge",26,29
"4588",32,"control",26,30
"4589",9,"lockdown, no surge",26,30
"4590",14,"lockdown, surge",26,30
"4591",38,"control",26,31
"4592",11,"lockdown, no surge",26,31
"4593",17,"lockdown, surge",26,31
"4594",44,"control",26,32
"4595",15,"lockdown, no surge",26,32
"4596",19,"lockdown, surge",26,32
"4597",51,"control",26,33
"4598",19,"lockdown, no surge",26,33
"4599",24,"lockdown, surge",26,33
"4600",57,"control",26,34
"4601",21,"lockdown, no surge",26,34
"4602",25,"lockdown, surge",26,34
"4603",69,"control",26,35
"4604",25,"lockdown, no surge",26,35
"4605",29,"lockdown, surge",26,35
"4606",73,"control",26,36
"4607",38,"lockdown, no surge",26,36
"4608",30,"lockdown, surge",26,36
"4609",77,"control",26,37
"4610",39,"lockdown, no surge",26,37
"4611",31,"lockdown, surge",26,37
"4612",81,"control",26,38
"4613",43,"lockdown, no surge",26,38
"4614",37,"lockdown, surge",26,38
"4615",87,"control",26,39
"4616",47,"lockdown, no surge",26,39
"4617",41,"lockdown, surge",26,39
"4618",91,"control",26,40
"4619",49,"lockdown, no surge",26,40
"4620",45,"lockdown, surge",26,40
"4621",94,"control",26,41
"4622",54,"lockdown, no surge",26,41
"4623",51,"lockdown, surge",26,41
"4624",96,"control",26,42
"4625",56,"lockdown, no surge",26,42
"4626",55,"lockdown, surge",26,42
"4627",98,"control",26,43
"4628",58,"lockdown, no surge",26,43
"4629",56,"lockdown, surge",26,43
"4630",98,"control",26,44
"4631",61,"lockdown, no surge",26,44
"4632",62,"lockdown, surge",26,44
"4633",98,"control",26,45
"4634",66,"lockdown, no surge",26,45
"4635",65,"lockdown, surge",26,45
"4636",98,"control",26,46
"4637",72,"lockdown, no surge",26,46
"4638",67,"lockdown, surge",26,46
"4639",98,"control",26,47
"4640",77,"lockdown, no surge",26,47
"4641",69,"lockdown, surge",26,47
"4642",98,"control",26,48
"4643",78,"lockdown, no surge",26,48
"4644",70,"lockdown, surge",26,48
"4645",99,"control",26,49
"4646",80,"lockdown, no surge",26,49
"4647",72,"lockdown, surge",26,49
"4648",99,"control",26,50
"4649",81,"lockdown, no surge",26,50
"4650",75,"lockdown, surge",26,50
"4651",99,"control",26,51
"4652",82,"lockdown, no surge",26,51
"4653",78,"lockdown, surge",26,51
"4654",100,"control",26,52
"4655",83,"lockdown, no surge",26,52
"4656",82,"lockdown, surge",26,52
"4657",100,"control",26,53
"4658",84,"lockdown, no surge",26,53
"4659",86,"lockdown, surge",26,53
"4660",100,"control",26,54
"4661",85,"lockdown, no surge",26,54
"4662",87,"lockdown, surge",26,54
"4663",100,"control",26,55
"4664",86,"lockdown, no surge",26,55
"4665",88,"lockdown, surge",26,55
"4666",100,"control",26,56
"4667",87,"lockdown, no surge",26,56
"4668",88,"lockdown, surge",26,56
"4669",100,"control",26,57
"4670",88,"lockdown, no surge",26,57
"4671",89,"lockdown, surge",26,57
"4672",100,"control",26,58
"4673",90,"lockdown, no surge",26,58
"4674",90,"lockdown, surge",26,58
"4675",100,"control",26,59
"4676",91,"lockdown, no surge",26,59
"4677",90,"lockdown, surge",26,59
"4678",100,"control",26,60
"4679",91,"lockdown, no surge",26,60
"4680",91,"lockdown, surge",26,60
"4681",NA,"control",27,1
"4682",NA,"lockdown, no surge",27,1
"4683",NA,"lockdown, surge",27,1
"4684",NA,"control",27,2
"4685",NA,"lockdown, no surge",27,2
"4686",NA,"lockdown, surge",27,2
"4687",NA,"control",27,3
"4688",NA,"lockdown, no surge",27,3
"4689",NA,"lockdown, surge",27,3
"4690",NA,"control",27,4
"4691",NA,"lockdown, no surge",27,4
"4692",NA,"lockdown, surge",27,4
"4693",1,"control",27,5
"4694",1,"lockdown, no surge",27,5
"4695",1,"lockdown, surge",27,5
"4696",1,"control",27,6
"4697",1,"lockdown, no surge",27,6
"4698",1,"lockdown, surge",27,6
"4699",1,"control",27,7
"4700",1,"lockdown, no surge",27,7
"4701",1,"lockdown, surge",27,7
"4702",1,"control",27,8
"4703",1,"lockdown, no surge",27,8
"4704",1,"lockdown, surge",27,8
"4705",1,"control",27,9
"4706",1,"lockdown, no surge",27,9
"4707",1,"lockdown, surge",27,9
"4708",1,"control",27,10
"4709",1,"lockdown, no surge",27,10
"4710",1,"lockdown, surge",27,10
"4711",1,"control",27,11
"4712",1,"lockdown, no surge",27,11
"4713",1,"lockdown, surge",27,11
"4714",1,"control",27,12
"4715",1,"lockdown, no surge",27,12
"4716",1,"lockdown, surge",27,12
"4717",1,"control",27,13
"4718",1,"lockdown, no surge",27,13
"4719",1,"lockdown, surge",27,13
"4720",1,"control",27,14
"4721",1,"lockdown, no surge",27,14
"4722",1,"lockdown, surge",27,14
"4723",1,"control",27,15
"4724",1,"lockdown, no surge",27,15
"4725",1,"lockdown, surge",27,15
"4726",1,"control",27,16
"4727",1,"lockdown, no surge",27,16
"4728",1,"lockdown, surge",27,16
"4729",1,"control",27,17
"4730",1,"lockdown, no surge",27,17
"4731",1,"lockdown, surge",27,17
"4732",1,"control",27,18
"4733",1,"lockdown, no surge",27,18
"4734",1,"lockdown, surge",27,18
"4735",1,"control",27,19
"4736",1,"lockdown, no surge",27,19
"4737",1,"lockdown, surge",27,19
"4738",1,"control",27,20
"4739",1,"lockdown, no surge",27,20
"4740",1,"lockdown, surge",27,20
"4741",1,"control",27,21
"4742",1,"lockdown, no surge",27,21
"4743",1,"lockdown, surge",27,21
"4744",1,"control",27,22
"4745",1,"lockdown, no surge",27,22
"4746",1,"lockdown, surge",27,22
"4747",2,"control",27,23
"4748",1,"lockdown, no surge",27,23
"4749",1,"lockdown, surge",27,23
"4750",3,"control",27,24
"4751",1,"lockdown, no surge",27,24
"4752",3,"lockdown, surge",27,24
"4753",3,"control",27,25
"4754",1,"lockdown, no surge",27,25
"4755",6,"lockdown, surge",27,25
"4756",5,"control",27,26
"4757",2,"lockdown, no surge",27,26
"4758",6,"lockdown, surge",27,26
"4759",10,"control",27,27
"4760",2,"lockdown, no surge",27,27
"4761",7,"lockdown, surge",27,27
"4762",12,"control",27,28
"4763",3,"lockdown, no surge",27,28
"4764",10,"lockdown, surge",27,28
"4765",26,"control",27,29
"4766",5,"lockdown, no surge",27,29
"4767",10,"lockdown, surge",27,29
"4768",30,"control",27,30
"4769",9,"lockdown, no surge",27,30
"4770",13,"lockdown, surge",27,30
"4771",36,"control",27,31
"4772",10,"lockdown, no surge",27,31
"4773",15,"lockdown, surge",27,31
"4774",42,"control",27,32
"4775",14,"lockdown, no surge",27,32
"4776",18,"lockdown, surge",27,32
"4777",49,"control",27,33
"4778",18,"lockdown, no surge",27,33
"4779",20,"lockdown, surge",27,33
"4780",57,"control",27,34
"4781",21,"lockdown, no surge",27,34
"4782",25,"lockdown, surge",27,34
"4783",67,"control",27,35
"4784",24,"lockdown, no surge",27,35
"4785",28,"lockdown, surge",27,35
"4786",73,"control",27,36
"4787",34,"lockdown, no surge",27,36
"4788",30,"lockdown, surge",27,36
"4789",77,"control",27,37
"4790",39,"lockdown, no surge",27,37
"4791",31,"lockdown, surge",27,37
"4792",79,"control",27,38
"4793",42,"lockdown, no surge",27,38
"4794",36,"lockdown, surge",27,38
"4795",85,"control",27,39
"4796",46,"lockdown, no surge",27,39
"4797",41,"lockdown, surge",27,39
"4798",91,"control",27,40
"4799",49,"lockdown, no surge",27,40
"4800",44,"lockdown, surge",27,40
"4801",94,"control",27,41
"4802",52,"lockdown, no surge",27,41
"4803",50,"lockdown, surge",27,41
"4804",96,"control",27,42
"4805",55,"lockdown, no surge",27,42
"4806",55,"lockdown, surge",27,42
"4807",98,"control",27,43
"4808",58,"lockdown, no surge",27,43
"4809",56,"lockdown, surge",27,43
"4810",98,"control",27,44
"4811",60,"lockdown, no surge",27,44
"4812",62,"lockdown, surge",27,44
"4813",98,"control",27,45
"4814",64,"lockdown, no surge",27,45
"4815",64,"lockdown, surge",27,45
"4816",98,"control",27,46
"4817",70,"lockdown, no surge",27,46
"4818",66,"lockdown, surge",27,46
"4819",98,"control",27,47
"4820",75,"lockdown, no surge",27,47
"4821",67,"lockdown, surge",27,47
"4822",98,"control",27,48
"4823",78,"lockdown, no surge",27,48
"4824",69,"lockdown, surge",27,48
"4825",99,"control",27,49
"4826",79,"lockdown, no surge",27,49
"4827",72,"lockdown, surge",27,49
"4828",99,"control",27,50
"4829",80,"lockdown, no surge",27,50
"4830",74,"lockdown, surge",27,50
"4831",99,"control",27,51
"4832",81,"lockdown, no surge",27,51
"4833",77,"lockdown, surge",27,51
"4834",100,"control",27,52
"4835",82,"lockdown, no surge",27,52
"4836",81,"lockdown, surge",27,52
"4837",100,"control",27,53
"4838",84,"lockdown, no surge",27,53
"4839",84,"lockdown, surge",27,53
"4840",100,"control",27,54
"4841",84,"lockdown, no surge",27,54
"4842",87,"lockdown, surge",27,54
"4843",100,"control",27,55
"4844",86,"lockdown, no surge",27,55
"4845",88,"lockdown, surge",27,55
"4846",100,"control",27,56
"4847",86,"lockdown, no surge",27,56
"4848",88,"lockdown, surge",27,56
"4849",100,"control",27,57
"4850",88,"lockdown, no surge",27,57
"4851",89,"lockdown, surge",27,57
"4852",100,"control",27,58
"4853",90,"lockdown, no surge",27,58
"4854",89,"lockdown, surge",27,58
"4855",100,"control",27,59
"4856",91,"lockdown, no surge",27,59
"4857",90,"lockdown, surge",27,59
"4858",100,"control",27,60
"4859",91,"lockdown, no surge",27,60
"4860",91,"lockdown, surge",27,60
"4861",NA,"control",28,1
"4862",NA,"lockdown, no surge",28,1
"4863",NA,"lockdown, surge",28,1
"4864",NA,"control",28,2
"4865",NA,"lockdown, no surge",28,2
"4866",NA,"lockdown, surge",28,2
"4867",NA,"control",28,3
"4868",NA,"lockdown, no surge",28,3
"4869",NA,"lockdown, surge",28,3
"4870",NA,"control",28,4
"4871",NA,"lockdown, no surge",28,4
"4872",NA,"lockdown, surge",28,4
"4873",1,"control",28,5
"4874",1,"lockdown, no surge",28,5
"4875",1,"lockdown, surge",28,5
"4876",1,"control",28,6
"4877",1,"lockdown, no surge",28,6
"4878",1,"lockdown, surge",28,6
"4879",1,"control",28,7
"4880",1,"lockdown, no surge",28,7
"4881",1,"lockdown, surge",28,7
"4882",1,"control",28,8
"4883",1,"lockdown, no surge",28,8
"4884",1,"lockdown, surge",28,8
